order_id,customer_id,product_id,order_date,quantity,total_amount,discount_code,status
3702,33,41,2026-02-26 11:24:58,1,422.42,WELCOME10,COMPLETED
3703,876,37,2025-04-22 15:39:58,2,773.22,,RETURNED
3704,682,24,2025-10-14 15:41:58,1,206.57,WELCOME10,RETURNED
3705,89,36,2025-05-05 11:32:58,1,344.04,HOLIDAY,RETURNED
3706,807,18,2025-10-05 02:40:58,1,321.49,SAVE20,COMPLETED
3707,946,6,2025-11-30 10:24:58,1,215.56,,COMPLETED
3708,738,30,2026-01-06 03:01:58,1,498.69,,PENDING
3709,726,40,2025-03-22 12:59:58,2,914.38,SAVE20,COMPLETED
3710,615,38,2025-09-20 14:09:58,1,223.03,WELCOME10,COMPLETED
3711,719,15,2026-03-02 20:36:58,2,710.48,SAVE20,COMPLETED
3712,293,2,2025-08-21 22:29:58,1,78.37,,COMPLETED
3713,179,10,2025-04-16 21:39:58,1,55.45,,COMPLETED
3714,386,3,2025-08-18 04:55:58,1,52.6,,COMPLETED
3715,859,6,2025-07-21 04:22:58,2,431.12,,COMPLETED
3716,307,20,2025-05-17 13:48:58,1,308.47,WELCOME10,COMPLETED
3717,953,48,2026-02-20 19:34:58,2,819.7,,COMPLETED
3718,366,6,2025-12-14 13:19:58,1,215.56,SAVE20,COMPLETED
3719,888,32,2025-11-13 22:42:58,1,84.89,WELCOME10,COMPLETED
3720,691,13,2025-03-17 17:58:58,1,48.61,WELCOME10,CANCELLED
3721,994,27,2025-08-23 07:28:58,1,80.01,,CANCELLED
3722,795,35,2025-09-16 09:46:58,1,431.78,,COMPLETED
3723,352,40,2026-01-24 15:27:58,1,457.19,,PENDING
3724,813,5,2025-06-09 07:00:58,1,23.0,SAVE20,COMPLETED
3725,777,40,2025-06-12 20:10:58,1,457.19,,COMPLETED
3726,546,49,2025-12-30 16:11:58,3,1155.78,HOLIDAY,COMPLETED
3727,201,35,2025-04-15 22:31:58,1,431.78,,COMPLETED
3728,837,12,2025-08-19 18:42:58,1,272.75,,COMPLETED
3729,862,16,2025-04-09 08:23:58,3,1166.4,,COMPLETED
3730,159,31,2025-06-19 22:41:58,5,272.75,,COMPLETED
3731,202,16,2025-04-25 00:32:58,1,388.8,,COMPLETED
3732,976,5,2025-08-24 20:38:58,1,23.0,WELCOME10,COMPLETED
3733,452,35,2025-04-28 11:21:58,1,431.78,,RETURNED
3734,759,27,2025-09-14 09:11:58,1,80.01,WELCOME10,COMPLETED
3735,760,46,2025-10-20 21:23:58,2,254.66,WELCOME10,COMPLETED
3736,572,48,2025-06-16 09:13:58,1,409.85,,PENDING
3737,613,18,2025-09-03 17:39:58,1,321.49,,CANCELLED
3738,823,7,2025-03-25 02:42:58,3,1219.86,,COMPLETED
3739,631,6,2025-03-21 15:33:58,2,431.12,,COMPLETED
3740,138,48,2025-05-16 02:10:58,1,409.85,,COMPLETED
3741,649,32,2025-09-12 10:01:58,1,84.89,,COMPLETED
3742,391,10,2025-03-29 05:48:58,1,55.45,,COMPLETED
3743,726,6,2025-03-14 13:58:58,1,215.56,HOLIDAY,COMPLETED
3744,649,41,2025-09-10 04:44:58,2,844.84,,COMPLETED
3745,162,10,2025-03-28 15:17:58,1,55.45,,COMPLETED
3746,506,48,2025-05-17 22:27:58,1,409.85,,COMPLETED
3747,359,6,2025-08-11 23:47:58,3,646.68,WELCOME10,COMPLETED
3748,525,42,2025-03-25 12:35:58,1,84.89,,COMPLETED
3749,45,19,2025-12-20 13:47:58,2,368.16,WELCOME10,COMPLETED
3750,802,23,2025-08-14 04:52:58,1,122.23,,RETURNED
3751,990,22,2025-04-04 12:13:58,1,117.61,HOLIDAY,COMPLETED
3752,747,38,2025-11-27 00:03:58,1,223.03,,COMPLETED
3753,923,25,2025-08-29 10:29:58,1,439.42,,COMPLETED
3754,504,34,2025-11-29 06:04:58,2,996.2,WELCOME10,COMPLETED
3755,934,40,2026-01-26 20:40:58,1,457.19,SAVE20,COMPLETED
3756,907,9,2026-01-09 14:32:58,1,115.5,HOLIDAY,PENDING
3757,570,25,2025-03-17 22:06:58,2,878.84,,COMPLETED
3758,925,6,2026-01-03 08:36:58,1,215.56,,COMPLETED
3759,779,47,2025-07-23 06:13:58,2,948.02,,COMPLETED
3760,173,46,2025-12-29 22:55:58,1,127.33,WELCOME10,COMPLETED
3761,577,47,2025-04-07 00:50:58,1,474.01,,COMPLETED
3762,368,6,2025-10-09 04:49:58,1,215.56,,COMPLETED
3763,674,47,2025-10-01 04:36:58,2,948.02,,COMPLETED
3764,414,41,2025-12-09 13:25:58,1,422.42,SAVE20,COMPLETED
3765,153,38,2025-06-07 01:25:58,1,223.03,,COMPLETED
3766,169,46,2025-12-12 14:24:58,2,254.66,,COMPLETED
3767,215,3,2025-10-23 06:08:58,1,52.6,,CANCELLED
3768,433,32,2025-10-09 10:07:58,1,84.89,WELCOME10,COMPLETED
3769,565,15,2025-11-13 22:22:58,1,355.24,,COMPLETED
3770,151,6,2025-07-10 01:16:58,1,215.56,WELCOME10,PENDING
3771,701,46,2025-08-29 09:16:58,1,127.33,WELCOME10,COMPLETED
3772,469,18,2025-04-27 10:40:58,2,642.98,,COMPLETED
3773,909,11,2025-10-19 03:56:58,2,611.66,,COMPLETED
3774,435,17,2025-08-31 20:53:58,1,434.58,WELCOME10,COMPLETED
3775,367,50,2026-02-05 02:55:58,3,1421.88,SAVE20,COMPLETED
3776,438,16,2025-03-17 15:12:58,4,1555.2,,COMPLETED
3777,189,4,2025-05-09 02:26:58,1,55.91,,COMPLETED
3778,336,37,2025-11-12 10:16:58,1,386.61,,COMPLETED
3779,288,49,2025-12-16 12:49:58,1,385.26,SAVE20,COMPLETED
3780,567,4,2025-12-29 10:09:58,2,111.82,,COMPLETED
3781,978,6,2026-02-01 05:38:58,1,215.56,,CANCELLED
3782,567,1,2025-04-19 00:31:58,1,22.26,WELCOME10,COMPLETED
3783,540,26,2025-10-04 13:07:58,1,203.86,WELCOME10,COMPLETED
3784,427,2,2025-09-05 21:13:58,1,78.37,,COMPLETED
3785,448,32,2025-07-28 13:28:58,5,424.45,SAVE20,COMPLETED
3786,645,22,2025-06-27 02:35:58,1,117.61,,COMPLETED
3787,110,39,2026-03-01 18:21:58,1,486.23,SAVE20,COMPLETED
3788,642,44,2025-05-31 05:59:58,2,606.96,,PENDING
3789,973,23,2025-08-25 13:32:58,2,244.46,,COMPLETED
3790,21,44,2025-11-23 03:57:58,3,910.44,,CANCELLED
3791,396,12,2025-10-12 21:49:58,3,818.25,SAVE20,COMPLETED
3792,525,18,2025-08-08 13:01:58,1,321.49,SAVE20,COMPLETED
3793,85,43,2025-12-27 12:12:58,3,1431.63,SAVE20,COMPLETED
3794,380,5,2025-05-31 08:19:58,1,23.0,,COMPLETED
3795,619,50,2025-06-05 23:49:58,1,473.96,WELCOME10,COMPLETED
3796,183,34,2026-02-20 21:09:58,2,996.2,,COMPLETED
3797,279,29,2025-10-27 02:58:58,1,449.93,,PENDING
3798,493,2,2025-09-14 23:55:58,2,156.74,,COMPLETED
3799,216,41,2025-08-16 21:25:58,1,422.42,,COMPLETED
3800,345,27,2025-12-26 18:45:58,2,160.02,,PENDING
3801,56,32,2025-10-07 11:51:58,1,84.89,WELCOME10,COMPLETED
3802,608,30,2025-11-06 16:39:58,1,498.69,,CANCELLED
3803,659,17,2025-11-05 04:30:58,1,434.58,,RETURNED
3804,247,43,2025-04-19 10:52:58,1,477.21,,COMPLETED
3805,966,24,2025-11-08 05:57:58,1,206.57,,COMPLETED
3806,664,47,2026-02-01 04:55:58,1,474.01,,COMPLETED
3807,220,40,2026-02-16 23:45:58,1,457.19,,COMPLETED
3808,382,23,2025-12-20 14:29:58,2,244.46,SAVE20,COMPLETED
3809,309,32,2025-09-15 05:42:58,1,84.89,,COMPLETED
3810,920,34,2025-07-26 10:16:58,1,498.1,SAVE20,COMPLETED
3811,219,48,2026-02-12 09:55:58,1,409.85,,COMPLETED
3812,258,26,2026-01-11 04:16:58,2,407.72,,RETURNED
3813,686,38,2025-11-19 13:27:58,2,446.06,WELCOME10,COMPLETED
3814,358,46,2025-08-24 07:57:58,5,636.65,SAVE20,CANCELLED
3815,382,46,2025-10-05 14:43:58,1,127.33,,COMPLETED
3816,104,2,2025-04-22 03:58:58,1,78.37,HOLIDAY,COMPLETED
3817,777,7,2025-10-24 12:38:58,3,1219.86,,COMPLETED
3818,277,37,2025-03-31 05:10:58,1,386.61,,COMPLETED
3819,697,7,2025-10-03 11:45:58,1,406.62,,COMPLETED
3820,243,43,2025-12-20 08:03:58,1,477.21,WELCOME10,RETURNED
3821,810,28,2025-11-17 20:59:58,3,822.3,,COMPLETED
3822,418,3,2025-11-18 15:05:58,1,52.6,WELCOME10,COMPLETED
3823,991,14,2025-07-10 01:28:58,1,443.87,,COMPLETED
3824,279,13,2025-04-07 09:05:58,3,145.83,,COMPLETED
3825,318,40,2025-07-08 03:01:58,3,1371.57,WELCOME10,COMPLETED
3826,791,47,2025-12-29 03:04:58,2,948.02,HOLIDAY,COMPLETED
3827,987,2,2025-06-22 12:25:58,3,235.11,HOLIDAY,COMPLETED
3828,468,44,2025-07-08 01:25:58,1,303.48,,COMPLETED
3829,400,2,2025-11-30 19:30:58,1,78.37,,PENDING
3830,483,38,2025-07-27 12:25:58,2,446.06,,PENDING
3831,536,25,2025-10-19 07:42:58,1,439.42,HOLIDAY,COMPLETED
3832,201,11,2025-04-20 22:16:58,1,305.83,,COMPLETED
3833,85,7,2026-01-07 05:26:58,1,406.62,WELCOME10,COMPLETED
3834,886,20,2025-10-01 00:04:58,4,1233.88,SAVE20,CANCELLED
3835,717,14,2025-06-14 01:19:58,2,887.74,WELCOME10,CANCELLED
3836,113,34,2025-05-02 12:10:58,1,498.1,,COMPLETED
3837,944,29,2025-06-18 05:37:58,1,449.93,,COMPLETED
3838,846,42,2026-02-06 06:42:58,1,84.89,SAVE20,COMPLETED
3839,740,28,2025-11-30 23:25:58,1,274.1,SAVE20,CANCELLED
3840,267,25,2026-02-19 17:46:58,1,439.42,WELCOME10,COMPLETED
3841,250,13,2025-07-15 23:53:58,4,194.44,,COMPLETED
3842,174,35,2025-06-28 01:36:58,1,431.78,SAVE20,CANCELLED
3843,480,31,2025-04-06 13:12:58,1,54.55,,COMPLETED
3844,446,7,2025-12-16 21:25:58,1,406.62,HOLIDAY,COMPLETED
3845,3,31,2025-10-15 10:06:58,1,54.55,HOLIDAY,COMPLETED
3846,982,7,2025-11-23 17:38:58,1,406.62,,COMPLETED
3847,307,7,2025-11-25 02:28:58,1,406.62,,PENDING
3848,688,11,2025-09-27 23:17:58,1,305.83,WELCOME10,COMPLETED
3849,479,20,2025-05-08 08:15:58,1,308.47,WELCOME10,COMPLETED
3850,702,49,2025-07-10 09:19:58,1,385.26,,COMPLETED
3851,579,47,2026-03-12 05:17:58,1,474.01,,COMPLETED
3852,678,8,2026-03-10 09:04:58,1,352.09,,COMPLETED
3853,885,24,2025-12-25 07:42:58,1,206.57,,COMPLETED
3854,978,1,2025-11-04 21:47:58,1,22.26,,COMPLETED
3855,255,41,2025-10-03 12:44:58,2,844.84,,COMPLETED
3856,4,9,2025-06-10 17:03:58,1,115.5,,COMPLETED
3857,467,24,2025-08-02 05:36:58,1,206.57,,COMPLETED
3858,377,35,2025-07-10 06:28:58,1,431.78,,COMPLETED
3859,460,16,2025-08-27 16:06:58,1,388.8,SAVE20,COMPLETED
3860,791,45,2026-03-10 00:43:58,1,465.26,HOLIDAY,COMPLETED
3861,49,49,2025-04-27 18:34:58,1,385.26,,COMPLETED
3862,377,33,2026-02-02 08:21:58,1,302.24,,COMPLETED
3863,777,39,2025-10-31 17:07:58,3,1458.69,SAVE20,COMPLETED
3864,197,3,2025-09-06 03:08:58,1,52.6,,COMPLETED
3865,133,17,2026-03-06 01:36:58,1,434.58,WELCOME10,COMPLETED
3866,238,49,2026-02-01 10:11:58,1,385.26,,COMPLETED
3867,573,17,2025-05-12 07:05:58,2,869.16,SAVE20,COMPLETED
3868,684,28,2025-04-13 14:00:58,1,274.1,WELCOME10,CANCELLED
3869,672,46,2026-01-08 12:05:58,1,127.33,,COMPLETED
3870,484,49,2025-07-12 14:50:58,1,385.26,,COMPLETED
3871,767,47,2025-10-31 00:34:58,2,948.02,WELCOME10,RETURNED
3872,349,8,2025-03-13 23:10:58,1,352.09,,COMPLETED
3873,895,29,2025-07-02 17:10:58,1,449.93,SAVE20,COMPLETED
3874,350,19,2025-06-05 04:39:58,1,184.08,,COMPLETED
3875,307,31,2025-10-10 16:42:58,1,54.55,,COMPLETED
3876,315,29,2025-09-14 23:19:58,2,899.86,WELCOME10,COMPLETED
3877,525,37,2025-11-01 17:46:58,1,386.61,WELCOME10,COMPLETED
3878,275,44,2025-03-25 20:13:58,1,303.48,,COMPLETED
3879,879,23,2025-10-12 14:29:58,1,122.23,HOLIDAY,COMPLETED
3880,418,5,2025-07-03 05:44:58,3,69.0,,COMPLETED
3881,883,29,2025-10-25 04:04:58,1,449.93,,COMPLETED
3882,211,37,2025-12-28 02:45:58,1,386.61,SAVE20,COMPLETED
3883,901,48,2025-10-26 16:18:58,2,819.7,SAVE20,COMPLETED
3884,367,8,2025-05-19 07:14:58,1,352.09,HOLIDAY,COMPLETED
3885,417,35,2026-02-10 18:54:58,1,431.78,,COMPLETED
3886,795,16,2025-04-08 17:49:58,1,388.8,WELCOME10,COMPLETED
3887,24,26,2026-03-10 14:29:58,2,407.72,,RETURNED
3888,265,46,2025-07-08 11:34:58,1,127.33,,COMPLETED
3889,350,29,2025-12-14 01:56:58,2,899.86,,COMPLETED
3890,352,16,2025-11-15 12:29:58,1,388.8,WELCOME10,COMPLETED
3891,908,36,2025-09-01 23:10:58,1,344.04,,COMPLETED
3892,985,38,2026-01-31 06:26:58,1,223.03,WELCOME10,COMPLETED
3893,319,10,2025-12-09 13:56:58,1,55.45,SAVE20,COMPLETED
3894,310,9,2025-09-16 00:27:58,1,115.5,,COMPLETED
3895,984,29,2025-12-17 01:37:58,1,449.93,,COMPLETED
3896,974,9,2025-06-07 16:51:58,3,346.5,,CANCELLED
3897,96,40,2025-08-27 07:01:58,4,1828.76,,COMPLETED
3898,678,9,2025-12-15 05:12:58,1,115.5,,CANCELLED
3899,532,32,2025-06-25 11:40:58,1,84.89,WELCOME10,COMPLETED
3900,817,27,2025-06-10 08:28:58,1,80.01,WELCOME10,COMPLETED
3901,438,1,2025-07-11 20:24:58,1,22.26,SAVE20,COMPLETED
3902,332,6,2026-03-07 14:47:58,1,215.56,WELCOME10,COMPLETED
3903,154,2,2025-05-28 10:46:58,2,156.74,,COMPLETED
3904,501,24,2025-08-13 00:53:58,1,206.57,,COMPLETED
3905,141,43,2026-03-04 15:39:58,3,1431.63,SAVE20,COMPLETED
3906,896,30,2025-08-24 10:23:58,1,498.69,WELCOME10,COMPLETED
3907,698,44,2025-12-31 03:52:58,1,303.48,,PENDING
3908,408,4,2025-11-15 07:34:58,2,111.82,,COMPLETED
3909,962,13,2025-06-24 14:12:58,4,194.44,,CANCELLED
3910,706,36,2025-07-02 02:10:58,2,688.08,SAVE20,COMPLETED
3911,91,17,2025-09-01 04:14:58,1,434.58,SAVE20,COMPLETED
3912,275,48,2026-02-16 06:57:58,1,409.85,,COMPLETED
3913,8,7,2025-09-15 15:22:58,1,406.62,SAVE20,COMPLETED
3914,868,31,2026-02-18 17:37:58,1,54.55,,COMPLETED
3915,48,8,2025-12-25 18:11:58,2,704.18,,COMPLETED
3916,722,10,2025-12-28 04:29:58,1,55.45,,COMPLETED
3917,203,49,2025-11-13 07:57:58,1,385.26,WELCOME10,COMPLETED
3918,961,41,2025-09-20 00:27:58,1,422.42,,COMPLETED
3919,662,29,2025-04-24 23:14:58,1,449.93,SAVE20,COMPLETED
3920,959,30,2025-08-15 12:30:58,1,498.69,,COMPLETED
3921,831,30,2025-07-13 08:02:58,1,498.69,WELCOME10,COMPLETED
3922,530,35,2025-07-13 11:40:58,1,431.78,,COMPLETED
3923,778,42,2025-10-22 12:26:58,1,84.89,WELCOME10,COMPLETED
3924,651,20,2025-06-23 10:32:58,1,308.47,,PENDING
3925,532,32,2025-06-06 09:31:58,1,84.89,,COMPLETED
3926,416,49,2026-03-12 22:50:58,3,1155.78,,COMPLETED
3927,586,4,2025-07-06 22:35:58,1,55.91,HOLIDAY,COMPLETED
3928,301,31,2026-01-05 02:39:58,1,54.55,,COMPLETED
3929,616,5,2025-10-14 11:58:58,1,23.0,SAVE20,COMPLETED
3930,901,11,2025-10-07 02:20:58,2,611.66,,COMPLETED
3931,609,10,2025-03-29 21:02:58,2,110.9,,COMPLETED
3932,87,46,2025-07-29 09:39:58,3,381.99,,COMPLETED
3933,112,46,2025-05-11 03:47:58,2,254.66,WELCOME10,CANCELLED
3934,265,32,2025-08-29 03:12:58,4,339.56,,COMPLETED
3935,535,18,2025-05-17 09:27:58,1,321.49,,COMPLETED
3936,755,18,2025-10-28 22:46:58,1,321.49,HOLIDAY,COMPLETED
3937,632,27,2026-02-27 03:34:58,1,80.01,,RETURNED
3938,256,39,2025-03-23 18:46:58,1,486.23,HOLIDAY,COMPLETED
3939,747,50,2025-07-12 01:56:58,1,473.96,,COMPLETED
3940,17,37,2025-04-02 12:16:58,1,386.61,SAVE20,COMPLETED
3941,886,42,2025-08-19 22:45:58,1,84.89,,COMPLETED
3942,723,21,2025-08-22 22:18:58,3,270.21,,COMPLETED
3943,128,26,2026-01-25 05:14:58,1,203.86,HOLIDAY,COMPLETED
3944,974,24,2025-07-29 07:50:58,1,206.57,,COMPLETED
3945,410,38,2025-03-22 21:56:58,3,669.09,HOLIDAY,COMPLETED
3946,526,31,2025-12-24 11:50:58,1,54.55,,COMPLETED
3947,846,33,2025-05-02 20:51:58,1,302.24,,COMPLETED
3948,255,41,2026-02-23 19:39:58,1,422.42,SAVE20,COMPLETED
3949,866,12,2025-05-30 23:24:58,1,272.75,,COMPLETED
3950,552,24,2025-06-19 12:28:58,1,206.57,,COMPLETED
3951,46,21,2025-04-20 01:39:58,1,90.07,WELCOME10,COMPLETED
3952,30,32,2026-03-10 15:59:58,3,254.67,,PENDING
3953,56,38,2025-07-28 10:20:58,1,223.03,,PENDING
3954,838,44,2026-02-21 22:57:58,1,303.48,,COMPLETED
3955,161,24,2025-09-19 15:44:58,1,206.57,SAVE20,COMPLETED
3956,78,38,2025-04-28 21:28:58,4,892.12,,COMPLETED
3957,761,15,2026-02-28 23:15:58,4,1420.96,,COMPLETED
3958,482,8,2025-08-31 12:07:58,3,1056.27,WELCOME10,COMPLETED
3959,125,26,2025-10-20 20:47:58,4,815.44,WELCOME10,COMPLETED
3960,18,28,2025-05-14 13:02:58,1,274.1,HOLIDAY,COMPLETED
3961,550,43,2025-09-16 12:03:58,1,477.21,,PENDING
3962,1,30,2025-10-22 15:56:58,1,498.69,,COMPLETED
3963,576,43,2025-09-27 06:27:58,1,477.21,,COMPLETED
3964,899,5,2025-08-16 20:19:58,1,23.0,,CANCELLED
3965,518,3,2026-01-10 14:42:58,1,52.6,SAVE20,COMPLETED
3966,870,4,2025-07-02 08:45:58,1,55.91,,COMPLETED
3967,40,18,2025-09-30 10:43:58,1,321.49,,COMPLETED
3968,418,33,2025-11-11 12:10:58,2,604.48,,COMPLETED
3969,362,27,2026-01-12 14:58:58,1,80.01,WELCOME10,RETURNED
3970,777,36,2025-12-12 19:00:58,1,344.04,,COMPLETED
3971,160,46,2025-11-17 19:28:58,1,127.33,HOLIDAY,COMPLETED
3972,886,19,2025-10-28 18:16:58,1,184.08,WELCOME10,COMPLETED
3973,19,30,2025-12-02 21:22:58,2,997.38,,COMPLETED
3974,788,26,2026-01-17 04:32:58,1,203.86,,COMPLETED
3975,355,19,2026-01-19 06:49:58,1,184.08,WELCOME10,COMPLETED
3976,270,37,2025-04-01 03:00:58,1,386.61,SAVE20,COMPLETED
3977,890,36,2025-09-02 05:33:58,1,344.04,WELCOME10,COMPLETED
3978,47,23,2026-02-19 09:26:58,1,122.23,,RETURNED
3979,255,49,2025-04-28 05:39:58,3,1155.78,,COMPLETED
3980,151,2,2025-03-29 17:58:58,1,78.37,SAVE20,COMPLETED
3981,810,14,2025-07-14 05:21:58,1,443.87,,COMPLETED
3982,102,25,2025-11-22 12:11:58,1,439.42,SAVE20,COMPLETED
3983,290,36,2025-11-15 10:45:58,1,344.04,,COMPLETED
3984,59,9,2025-09-20 22:57:58,1,115.5,WELCOME10,COMPLETED
3985,33,33,2025-04-01 11:12:58,1,302.24,,COMPLETED
3986,412,41,2025-11-02 21:09:58,1,422.42,WELCOME10,COMPLETED
3987,402,14,2025-03-19 20:27:58,2,887.74,,COMPLETED
3988,791,43,2025-04-12 13:37:58,1,477.21,,COMPLETED
3989,630,20,2026-01-23 20:37:58,1,308.47,,COMPLETED
3990,582,37,2026-02-06 02:56:58,5,1933.05,SAVE20,COMPLETED
3991,635,32,2026-03-02 19:58:58,1,84.89,,COMPLETED
3992,159,29,2025-08-28 10:01:58,1,449.93,,COMPLETED
3993,133,15,2025-08-06 14:59:58,1,355.24,SAVE20,PENDING
3994,1000,7,2025-06-16 00:41:58,1,406.62,WELCOME10,COMPLETED
3995,529,41,2025-06-06 06:32:58,3,1267.26,,COMPLETED
3996,442,3,2026-03-12 07:27:58,1,52.6,,COMPLETED
3997,500,34,2025-12-21 23:25:58,1,498.1,,COMPLETED
3998,819,13,2025-10-12 15:56:58,1,48.61,,COMPLETED
3999,565,19,2025-08-15 22:45:58,1,184.08,WELCOME10,COMPLETED
4000,153,17,2025-12-13 07:29:58,1,434.58,,PENDING
4001,241,30,2025-04-21 22:59:58,1,498.69,,CANCELLED
4002,33,45,2025-05-31 02:19:58,1,465.26,WELCOME10,COMPLETED
4003,619,49,2025-07-19 11:12:58,1,385.26,,COMPLETED
4004,466,6,2025-11-25 08:29:58,2,431.12,,COMPLETED
4005,631,9,2025-08-22 02:18:58,1,115.5,WELCOME10,COMPLETED
4006,420,36,2025-12-21 11:25:58,1,344.04,,COMPLETED
4007,81,18,2025-04-29 20:24:58,1,321.49,,CANCELLED
4008,876,36,2026-01-31 16:55:58,1,344.04,,COMPLETED
4009,238,11,2025-08-22 09:43:58,1,305.83,WELCOME10,COMPLETED
4010,40,33,2025-09-14 02:36:58,1,302.24,,COMPLETED
4011,925,25,2025-10-31 16:54:58,1,439.42,,COMPLETED
4012,23,13,2025-05-05 22:27:58,2,97.22,WELCOME10,COMPLETED
4013,129,49,2025-05-31 03:56:58,1,385.26,,COMPLETED
4014,56,30,2025-07-28 13:50:58,1,498.69,WELCOME10,COMPLETED
4015,643,38,2026-01-22 06:04:58,1,223.03,,COMPLETED
4016,726,15,2025-10-01 13:15:58,1,355.24,HOLIDAY,COMPLETED
4017,308,5,2025-03-16 01:37:58,1,23.0,SAVE20,COMPLETED
4018,963,5,2026-03-08 10:11:58,1,23.0,SAVE20,COMPLETED
4019,702,3,2025-04-23 14:10:58,1,52.6,WELCOME10,COMPLETED
4020,97,11,2025-08-24 21:01:58,1,305.83,,COMPLETED
4021,452,19,2025-12-05 02:05:58,1,184.08,,COMPLETED
4022,836,34,2026-01-09 22:08:58,1,498.1,SAVE20,COMPLETED
4023,666,16,2025-10-06 16:37:58,5,1944.0,SAVE20,COMPLETED
4024,74,29,2025-11-16 21:17:58,1,449.93,,COMPLETED
4025,207,3,2025-10-27 05:42:58,1,52.6,SAVE20,COMPLETED
4026,721,49,2025-10-15 14:38:58,1,385.26,,CANCELLED
4027,275,19,2025-08-10 16:27:58,1,184.08,SAVE20,COMPLETED
4028,238,15,2026-02-17 11:09:58,1,355.24,,CANCELLED
4029,384,11,2025-07-09 07:42:58,1,305.83,,COMPLETED
4030,369,16,2025-03-13 14:55:58,1,388.8,SAVE20,COMPLETED
4031,357,14,2025-09-27 11:43:58,4,1775.48,,COMPLETED
4032,242,7,2025-10-31 20:12:58,3,1219.86,,CANCELLED
4033,280,33,2025-11-22 12:22:58,1,302.24,HOLIDAY,COMPLETED
4034,843,23,2025-12-08 02:30:58,1,122.23,,COMPLETED
4035,491,43,2025-09-28 07:05:58,1,477.21,,COMPLETED
4036,948,16,2025-08-01 07:48:58,2,777.6,,COMPLETED
4037,960,3,2025-10-19 13:59:58,1,52.6,SAVE20,PENDING
4038,845,21,2025-11-05 08:44:58,1,90.07,SAVE20,COMPLETED
4039,26,26,2026-03-06 08:11:58,1,203.86,WELCOME10,COMPLETED
4040,411,14,2026-01-11 07:20:58,1,443.87,,CANCELLED
4041,679,41,2026-02-06 23:59:58,1,422.42,,COMPLETED
4042,257,43,2025-05-20 05:20:58,2,954.42,HOLIDAY,COMPLETED
4043,405,26,2026-01-05 17:59:58,1,203.86,WELCOME10,COMPLETED
4044,947,12,2025-09-28 14:36:58,1,272.75,,COMPLETED
4045,768,4,2025-04-25 00:03:58,1,55.91,,COMPLETED
4046,576,17,2025-07-21 13:15:58,1,434.58,,CANCELLED
4047,876,15,2025-03-13 15:19:58,2,710.48,HOLIDAY,COMPLETED
4048,544,20,2026-02-17 02:29:58,1,308.47,HOLIDAY,COMPLETED
4049,912,46,2025-12-26 02:06:58,1,127.33,,COMPLETED
4050,682,17,2025-12-08 17:07:58,1,434.58,,COMPLETED
4051,423,24,2025-08-23 13:02:58,1,206.57,,RETURNED
4052,791,34,2025-12-18 18:32:58,1,498.1,,COMPLETED
4053,539,47,2025-10-02 22:43:58,1,474.01,HOLIDAY,COMPLETED
4054,999,46,2025-07-05 13:45:58,1,127.33,,COMPLETED
4055,447,39,2025-07-14 03:08:58,1,486.23,SAVE20,COMPLETED
4056,445,18,2025-03-20 20:45:58,1,321.49,HOLIDAY,COMPLETED
4057,234,43,2025-06-12 23:44:58,2,954.42,HOLIDAY,COMPLETED
4058,825,30,2025-05-04 19:00:58,3,1496.07,SAVE20,COMPLETED
4059,620,40,2025-12-29 00:30:58,3,1371.57,WELCOME10,COMPLETED
4060,630,27,2025-07-22 21:55:58,1,80.01,,COMPLETED
4061,765,41,2025-10-19 12:22:58,1,422.42,,COMPLETED
4062,802,15,2025-07-04 15:03:58,1,355.24,WELCOME10,COMPLETED
4063,491,6,2025-08-31 00:20:58,1,215.56,HOLIDAY,CANCELLED
4064,716,11,2025-11-15 06:06:58,3,917.49,,CANCELLED
4065,591,7,2026-02-28 17:37:58,2,813.24,SAVE20,RETURNED
4066,480,11,2025-05-12 02:47:58,3,917.49,SAVE20,COMPLETED
4067,222,10,2025-06-19 00:08:58,1,55.45,,COMPLETED
4068,353,43,2026-01-25 08:12:58,4,1908.84,,COMPLETED
4069,994,37,2025-06-22 09:29:58,1,386.61,,COMPLETED
4070,355,5,2025-12-27 10:28:58,1,23.0,WELCOME10,COMPLETED
4071,76,5,2025-11-14 10:49:58,5,115.0,,COMPLETED
4072,541,28,2025-05-28 01:01:58,4,1096.4,SAVE20,COMPLETED
4073,165,24,2025-12-22 23:22:58,3,619.71,,COMPLETED
4074,15,35,2025-04-04 01:01:58,4,1727.12,HOLIDAY,CANCELLED
4075,717,10,2026-01-02 19:16:58,1,55.45,,COMPLETED
4076,985,11,2025-05-08 15:32:58,1,305.83,,COMPLETED
4077,452,15,2025-10-18 01:24:58,3,1065.72,,COMPLETED
4078,484,9,2025-03-16 16:15:58,1,115.5,,COMPLETED
4079,558,31,2025-07-21 10:40:58,1,54.55,SAVE20,COMPLETED
4080,441,49,2025-06-29 10:01:58,1,385.26,,COMPLETED
4081,336,23,2025-08-29 16:19:58,2,244.46,WELCOME10,PENDING
4082,34,33,2025-05-11 08:55:58,1,302.24,,COMPLETED
4083,440,12,2025-06-28 11:39:58,1,272.75,,RETURNED
4084,138,9,2025-07-14 23:38:58,1,115.5,,COMPLETED
4085,195,43,2025-07-31 10:45:58,3,1431.63,,RETURNED
